37,"{""last"":223425,""bid"":223254,""ask"":223375,""high"":305555,""low"":203000,""volume"":""33943.30201702"",""timestamp"":1495867414}",2.01705E+13
38,"{""last"":223577,""bid"":223587,""ask"":223646,""high"":305555,""low"":203000,""volume"":""33941.95093396"",""timestamp"":1495867425}",2.01705E+13
39,"{""last"":223642,""bid"":223433,""ask"":223610,""high"":305555,""low"":203000,""volume"":""33942.0770364"",""timestamp"":1495867435}",2.01705E+13
40,"{""last"":223249,""bid"":223249,""ask"":223343,""high"":305555,""low"":203000,""volume"":""33939.61969201"",""timestamp"":1495867444}",2.01705E+13
41,"{""last"":223402,""bid"":223402,""ask"":223560,""high"":305555,""low"":203000,""volume"":""33940.6761986"",""timestamp"":1495867457}",2.01705E+13
42,"{""last"":225300,""bid"":223642,""ask"":223687,""high"":305555,""low"":203000,""volume"":""33932.06954846"",""timestamp"":1495867477}",2.01705E+13
43,"{""last"":223612,""bid"":223548,""ask"":223644,""high"":305555,""low"":203000,""volume"":""33933.53283626"",""timestamp"":1495867485}",2.01705E+13
44,"{""last"":224696,""bid"":224282,""ask"":224695,""high"":305555,""low"":203000,""volume"":""33934.16981378"",""timestamp"":1495867494}",2.01705E+13
45,"{""last"":223733,""bid"":223753,""ask"":223928,""high"":305555,""low"":203000,""volume"":""33935.94376467"",""timestamp"":1495867507}",2.01705E+13
46,"{""last"":224284,""bid"":224584,""ask"":225283,""high"":305555,""low"":203000,""volume"":""33948.51417615"",""timestamp"":1495867527}",2.01705E+13
47,"{""last"":224937,""bid"":224760,""ask"":224927,""high"":305555,""low"":203000,""volume"":""33950.07374496"",""timestamp"":1495867537}",2.01705E+13
48,"{""last"":224873,""bid"":224897,""ask"":225146,""high"":305555,""low"":203000,""volume"":""33954.03145947"",""timestamp"":1495867549}",2.01705E+13
49,"{""last"":225486,""bid"":224771,""ask"":225221,""high"":305555,""low"":203000,""volume"":""33953.627316"",""timestamp"":1495867557}",2.01705E+13
50,"{""last"":224824,""bid"":224801,""ask"":224834,""high"":305555,""low"":203000,""volume"":""33961.86159199"",""timestamp"":1495867576}",2.01705E+13
51,"{""last"":224772,""bid"":224667,""ask"":224770,""high"":305555,""low"":203000,""volume"":""33967.13214211"",""timestamp"":1495867589}",2.01705E+13
52,"{""last"":224732,""bid"":224717,""ask"":224732,""high"":305555,""low"":203000,""volume"":""33967.18207155"",""timestamp"":1495867595}",2.01705E+13
53,"{""last"":224017,""bid"":224221,""ask"":224582,""high"":305555,""low"":203000,""volume"":""33966.65194455"",""timestamp"":1495867608}",2.01705E+13
54,"{""last"":224382,""bid"":224324,""ask"":224722,""high"":305555,""low"":203000,""volume"":""33963.10171991"",""timestamp"":1495867625}",2.01705E+13
55,"{""last"":224001,""bid"":224001,""ask"":224257,""high"":305555,""low"":203000,""volume"":""33964.60223859"",""timestamp"":1495867638}",2.01705E+13
56,"{""last"":224005,""bid"":224005,""ask"":224165,""high"":305555,""low"":203000,""volume"":""33963.82183859"",""timestamp"":1495867645}",2.01705E+13
57,"{""last"":226000,""bid"":224530,""ask"":225030,""high"":305555,""low"":203000,""volume"":""33948.34875456"",""timestamp"":1495867666}",2.01705E+13
58,"{""last"":224951,""bid"":224951,""ask"":224964,""high"":305555,""low"":203000,""volume"":""33945.71801192"",""timestamp"":1495867676}",2.01705E+13
59,"{""last"":225468,""bid"":225400,""ask"":225467,""high"":305555,""low"":203000,""volume"":""33948.70191548"",""timestamp"":1495867686}",2.01705E+13
60,"{""last"":224954,""bid"":224855,""ask"":224944,""high"":305555,""low"":203000,""volume"":""33951.5593935"",""timestamp"":1495867696}",2.01705E+13
61,"{""last"":224980,""bid"":224956,""ask"":225292,""high"":305555,""low"":203000,""volume"":""33950.13298184"",""timestamp"":1495867705}",2.01705E+13
62,"{""last"":225794,""bid"":225767,""ask"":225784,""high"":305555,""low"":203000,""volume"":""33958.06992589"",""timestamp"":1495867726}",2.01705E+13
63,"{""last"":225855,""bid"":225824,""ask"":225836,""high"":305555,""low"":203000,""volume"":""33965.2462179"",""timestamp"":1495867736}",2.01705E+13
64,"{""last"":225951,""bid"":225854,""ask"":225939,""high"":305555,""low"":203000,""volume"":""33972.14878854"",""timestamp"":1495867744}",2.01705E+13
65,"{""last"":226129,""bid"":226127,""ask"":226129,""high"":305555,""low"":203000,""volume"":""33987.74810981"",""timestamp"":1495867764}",2.01705E+13
66,"{""last"":226130,""bid"":226059,""ask"":226120,""high"":305555,""low"":203000,""volume"":""33997.48540323"",""timestamp"":1495867775}",2.01705E+13
67,"{""last"":226906,""bid"":226855,""ask"":226906,""high"":305555,""low"":203000,""volume"":""34023.46713807"",""timestamp"":1495867786}",2.01705E+13
68,"{""last"":227433,""bid"":227434,""ask"":227772,""high"":305555,""low"":203000,""volume"":""34042.94469966"",""timestamp"":1495867796}",2.01705E+13
69,"{""last"":228498,""bid"":228241,""ask"":228500,""high"":305555,""low"":203000,""volume"":""34049.42061152"",""timestamp"":1495867807}",2.01705E+13
70,"{""last"":229072,""bid"":228780,""ask"":229062,""high"":305555,""low"":203000,""volume"":""34079.63696375"",""timestamp"":1495867827}",2.01705E+13
71,"{""last"":229500,""bid"":229490,""ask"":229500,""high"":305555,""low"":203000,""volume"":""34085.11045769"",""timestamp"":1495867837}",2.01705E+13
72,"{""last"":229857,""bid"":229596,""ask"":229847,""high"":305555,""low"":203000,""volume"":""34098.98343395"",""timestamp"":1495867849}",2.01705E+13
73,"{""last"":230000,""bid"":230000,""ask"":230193,""high"":305555,""low"":203000,""volume"":""34112.00444235"",""timestamp"":1495867865}",2.01705E+13
74,"{""last"":231527,""bid"":231546,""ask"":231826,""high"":305555,""low"":203000,""volume"":""34128.35945977"",""timestamp"":1495867876}",2.01705E+13
75,"{""last"":232999,""bid"":231733,""ask"":231818,""high"":305555,""low"":203000,""volume"":""34145.61114744"",""timestamp"":1495867889}",2.01705E+13
76,"{""last"":231829,""bid"":231746,""ask"":231829,""high"":305555,""low"":203000,""volume"":""34154.1133523"",""timestamp"":1495867895}",2.01705E+13
77,"{""last"":235728,""bid"":234996,""ask"":235728,""high"":305555,""low"":203000,""volume"":""34185.65063921"",""timestamp"":1495867917}",2.01705E+13
78,"{""last"":232263,""bid"":235005,""ask"":235240,""high"":305555,""low"":203000,""volume"":""34195.3852305"",""timestamp"":1495867924}",2.01705E+13
79,"{""last"":236385,""bid"":236385,""ask"":237996,""high"":305555,""low"":203000,""volume"":""34232.60518069"",""timestamp"":1495867934}",2.01705E+13
80,"{""last"":237724,""bid"":237749,""ask"":238125,""high"":305555,""low"":203000,""volume"":""34239.17710998"",""timestamp"":1495867947}",2.01705E+13
81,"{""last"":238000,""bid"":238245,""ask"":238962,""high"":305555,""low"":203000,""volume"":""34263.96712645"",""timestamp"":1495867965}",2.01705E+13
82,"{""last"":236797,""bid"":236797,""ask"":238245,""high"":305555,""low"":203000,""volume"":""34276.20329009"",""timestamp"":1495867975}",2.01705E+13
83,"{""last"":237166,""bid"":235511,""ask"":236593,""high"":305555,""low"":203000,""volume"":""34283.24821547"",""timestamp"":1495867985}",2.01705E+13
84,"{""last"":237165,""bid"":237165,""ask"":237946,""high"":305555,""low"":203000,""volume"":""34316.08732546"",""timestamp"":1495868004}",2.01705E+13
85,"{""last"":234999,""bid"":234093,""ask"":234999,""high"":305555,""low"":203000,""volume"":""34325.23965719"",""timestamp"":1495868015}",2.01705E+13
86,"{""last"":235000,""bid"":234862,""ask"":235000,""high"":305555,""low"":203000,""volume"":""34338.09771443"",""timestamp"":1495868025}",2.01705E+13
87,"{""last"":239994,""bid"":239994,""ask"":239998,""high"":305555,""low"":203000,""volume"":""34360.44350424"",""timestamp"":1495868036}",2.01705E+13
88,"{""last"":237994,""bid"":237994,""ask"":237998,""high"":305555,""low"":203000,""volume"":""34374.69867863"",""timestamp"":1495868045}",2.01705E+13
89,"{""last"":237955,""bid"":237700,""ask"":237955,""high"":305555,""low"":203000,""volume"":""34390.37771177"",""timestamp"":1495868065}",2.01705E+13
90,"{""last"":237952,""bid"":235259,""ask"":236242,""high"":305555,""low"":203000,""volume"":""34419.09037039"",""timestamp"":1495868075}",2.01705E+13
91,"{""last"":237698,""bid"":238356,""ask"":238460,""high"":305555,""low"":203000,""volume"":""34432.05934951"",""timestamp"":1495868087}",2.01705E+13
92,"{""last"":238345,""bid"":238345,""ask"":238347,""high"":305555,""low"":203000,""volume"":""34439.09296939"",""timestamp"":1495868095}",2.01705E+13
93,"{""last"":238500,""bid"":238149,""ask"":238500,""high"":305555,""low"":203000,""volume"":""34450.43094028"",""timestamp"":1495868108}",2.01705E+13
